;Scopy version,f4beeb1
;Exported on,Monday October 14/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
558,13623,1.27829e-05,0.000909196
559,13647.5,1.29698e-05,0.000922228
560,13671.9,1.26597e-05,0.000920866
561,13696.3,1.23303e-05,0.000897418
562,13720.7,1.26167e-05,0.000894112
563,13745.1,1.31621e-05,0.000930198
564,13769.5,1.3414e-05,0.000959125
565,13793.9,1.30353e-05,0.000953709
566,13818.4,1.26905e-05,0.000920768
567,13842.8,1.26679e-05,0.000913206
568,13867.2,1.26074e-05,0.000926864
569,13891.6,1.20146e-05,0.000883337
570,13916,1.1701e-05,0.000857097
571,13940.4,1.23386e-05,0.000880894
572,13964.8,1.24162e-05,0.000861383
573,13989.3,1.24873e-05,0.000869794
574,14013.7,1.31005e-05,0.000926812
575,14038.1,1.26563e-05,0.000897638
576,14062.5,1.24035e-05,0.000881854
577,14086.9,1.23805e-05,0.000888337
578,14111.3,1.26618e-05,0.000908207
579,14135.7,1.27495e-05,0.000924625
580,14160.2,1.20676e-05,0.000891014
581,14184.6,1.2003e-05,0.000870354
582,14209,1.25962e-05,0.000889339
583,14233.4,1.27279e-05,0.000904526
584,14257.8,1.28586e-05,0.000930982
585,14282.2,1.26336e-05,0.000902005
586,14306.6,1.27496e-05,0.000891721
587,14331.1,1.29756e-05,0.000929703
588,14355.5,1.27305e-05,0.000927054
589,14379.9,1.26686e-05,0.000927449
590,14404.3,1.322e-05,0.000967114
591,14428.7,1.37003e-05,0.00098668
592,14453.1,1.33504e-05,0.000959467
593,14477.5,1.23529e-05,0.000878676
594,14502,1.23633e-05,0.000894686
595,14526.4,1.23454e-05,0.000924749
596,14550.8,1.20014e-05,0.000892397
597,14575.2,1.1658e-05,0.000835262
598,14599.6,1.18601e-05,0.000835569
599,14624,1.24245e-05,0.00087861
600,14648.4,1.25476e-05,0.000896615
601,14672.9,1.26994e-05,0.000909909
602,14697.3,1.26002e-05,0.000915588
603,14721.7,1.21912e-05,0.000897798
604,14746.1,1.27689e-05,0.000927136
605,14770.5,1.31455e-05,0.000923062
